RecordID,CollectionDate,ConfirmedMalariaCases,SuspectedMalariaCasesTested,MalariaTestPositivityRate,MalariaIncidenceRate,SevereMalariaCases,MalariaDeaths,OutpatientMalariaVisits,InpatientMalariaAdmissions,ChildMalariaCases,MalariaInPregnancy,ITNOwnershipPercent,ITNUsagePercent,IRSCoveragePercent,Temperature,Precipitation,NDVI,Elevation,UrbanPopulationPercent,Under5PopulationPercent,GDPPerCapita,ImprovedWaterAccessPercent
9025,2023-09-26,10,10,0.21,391.77,0,0,9,1,5,1,98.4,73.5,79.6,24.4,28.1,0.21,1963.1,63.2,15.4,516.43,45.3
9026,2021-01-15,7,15,0.33,391.77,0,0,6,1,3,0,50.0,52.3,64.2,27.0,33.0,0.35,1546.6,68.0,13.3,596.0,71.1
9027,2021-11-15,4,9,0.38,391.77,0,0,9,3,5,0,81.3,58.6,26.9,25.9,33.9,0.59,903.8,57.3,13.4,545.42,74.7
9028,2022-05-28,9,11,0.35,391.77,0,0,9,0,5,0,81.8,73.3,72.8,29.4,12.7,0.69,32.0,22.2,16.3,436.82,81.9
9029,2022-04-09,9,10,0.7,391.77,0,0,7,5,3,1,64.6,84.8,43.6,27.2,15.7,0.32,1238.4,10.3,12.1,370.96,67.7
9030,2023-08-22,3,10,0.7,391.77,0,0,7,3,6,1,93.5,78.9,27.5,28.7,3.3,0.11,1144.4,48.3,12.2,435.91,43.2
9031,2023-03-21,4,9,0.52,391.77,0,0,3,1,4,0,54.5,56.4,39.9,26.1,84.8,0.62,1658.4,18.0,10.6,613.63,45.4
9032,2023-02-06,7,11,0.55,391.77,0,0,4,1,5,0,51.9,66.8,62.9,24.2,1.0,0.65,303.0,24.1,16.1,371.06,86.4
9033,2022-09-05,5,11,0.35,391.77,0,0,9,2,2,2,50.6,39.3,40.1,24.3,150.0,0.49,1863.2,32.7,19.5,569.12,42.5
9034,2023-01-17,7,12,0.12,391.77,1,0,5,1,2,1,54.4,66.5,64.9,25.5,10.7,0.29,759.7,16.0,12.5,490.86,40.4
9035,2023-05-28,7,7,0.38,391.77,0,0,5,5,3,0,96.1,88.4,58.3,26.5,53.5,0.58,1357.5,49.7,18.8,556.21,56.2
9036,2022-01-09,2,6,0.11,391.77,0,0,12,1,3,2,62.9,46.3,79.8,27.5,53.1,0.38,754.1,40.5,10.1,516.55,49.7
9037,2022-07-06,3,12,0.79,391.77,2,0,8,2,1,1,66.4,74.6,72.7,28.9,20.7,0.32,1760.8,17.9,18.5,613.41,45.0
9038,2021-08-11,2,9,0.61,391.77,0,0,14,1,4,2,78.1,80.1,29.4,27.3,10.6,0.48,316.9,55.8,18.2,658.09,79.8
9039,2023-06-18,4,8,0.88,391.77,2,0,5,1,5,2,63.1,72.5,75.0,31.7,81.8,0.71,1336.0,58.6,14.9,533.99,87.6
9040,2023-06-19,1,8,0.25,391.77,1,0,5,3,5,0,54.5,59.0,74.9,30.3,34.0,0.19,1206.6,51.8,12.7,541.68,43.4
9041,2021-11-28,3,12,0.63,391.77,2,0,8,4,1,0,64.0,39.6,46.4,25.6,18.3,0.6,250.1,51.5,12.1,583.2,56.3
9042,2021-10-14,4,10,0.25,391.77,3,0,3,1,5,0,62.7,81.9,66.6,28.3,15.6,0.63,1659.3,21.5,11.4,617.67,40.5
9043,2022-12-26,3,7,0.61,391.77,0,0,4,1,4,0,89.1,62.2,64.7,25.6,139.7,0.5,920.8,54.0,15.6,524.15,73.3
9044,2023-06-08,8,14,0.49,391.77,0,0,4,2,2,0,90.7,49.5,22.4,30.8,15.7,0.76,280.5,54.9,15.6,305.09,55.8
9045,2021-01-12,2,10,0.63,391.77,0,0,9,2,2,3,56.4,70.3,23.0,30.7,148.7,0.39,929.7,67.8,13.4,463.61,53.8
9046,2023-01-06,6,17,0.68,391.77,0,0,6,3,2,2,98.4,51.9,49.9,28.1,4.4,0.24,1114.1,67.0,17.8,539.79,45.9
9047,2022-02-11,7,13,0.52,391.77,0,0,5,2,4,0,98.4,56.7,24.4,23.1,139.9,0.58,1361.2,17.6,13.6,659.14,65.2
9048,2021-08-15,5,13,0.5,391.77,1,0,11,4,4,1,87.3,84.8,46.0,25.6,65.9,0.62,347.6,32.8,18.2,401.69,40.5
9049,2022-01-24,3,10,0.16,391.77,1,0,9,1,4,1,95.9,71.4,49.6,22.0,10.8,0.18,1584.8,22.9,19.8,641.79,43.5
9050,2022-08-07,9,5,0.39,391.77,1,0,8,4,1,0,79.5,41.4,70.9,30.7,26.7,0.6,841.9,42.0,17.6,517.83,80.8
9051,2021-03-24,8,9,0.34,391.77,1,0,5,0,3,2,75.6,34.5,60.3,28.4,30.8,0.54,1493.7,11.4,19.4,481.98,75.9
9052,2021-10-01,6,13,0.6,391.77,0,0,7,0,4,2,56.7,57.5,30.9,24.4,1.9,0.56,1034.0,52.5,11.5,536.56,49.6
9053,2023-03-20,3,13,0.32,391.77,0,0,3,1,1,1,78.7,48.6,56.4,28.7,19.3,0.12,842.4,17.9,15.9,634.87,40.0
9054,2023-05-13,0,10,0.29,391.77,2,0,11,3,1,1,72.3,65.6,77.3,30.9,97.2,0.58,1420.9,47.2,10.6,491.19,46.1
9055,2022-11-10,10,9,0.78,391.77,1,0,7,3,2,0,55.0,56.1,72.6,29.5,10.2,0.4,993.9,54.9,13.4,390.52,79.3
9056,2021-03-06,4,6,0.76,391.77,2,0,9,3,1,2,82.4,78.2,34.7,29.0,78.6,0.12,1716.4,51.4,12.3,507.6,60.9
9057,2021-11-25,2,8,0.36,391.77,0,0,5,4,1,1,69.2,72.6,57.6,31.2,52.1,0.43,257.1,18.3,19.3,626.73,60.3
9058,2022-02-12,4,14,0.17,391.77,1,0,10,1,2,1,73.6,30.1,56.5,30.1,23.4,0.61,935.7,68.7,18.6,710.31,62.5
9059,2023-09-09,8,3,0.5,391.77,1,0,6,3,3,0,54.2,85.8,42.0,23.8,81.4,0.15,1377.3,42.5,15.0,628.41,45.1
9060,2022-06-29,1,13,0.46,391.77,1,0,6,0,2,0,67.0,75.0,73.4,27.2,14.7,0.54,1789.8,43.9,14.0,496.53,87.3
9061,2021-09-01,3,7,0.8,391.77,2,0,7,1,1,1,71.9,34.2,67.2,23.0,103.1,0.68,1896.4,54.1,12.0,376.54,60.1
9062,2023-05-13,5,9,0.54,391.77,1,0,9,3,3,1,87.5,80.5,78.0,31.2,45.0,0.51,724.8,23.0,15.2,561.23,47.9
9063,2023-09-29,3,11,0.85,391.77,2,0,7,1,4,1,65.7,90.0,52.3,30.1,117.8,0.38,1534.3,18.1,19.0,581.7,66.7
9064,2023-10-12,3,16,0.49,391.77,0,0,6,5,3,2,92.6,51.0,61.9,26.9,97.6,0.46,1560.4,50.6,14.4,439.24,53.1
9065,2021-09-18,4,9,0.63,391.77,0,0,12,6,1,0,87.8,34.3,35.1,34.7,11.2,0.17,1247.6,19.0,19.2,527.21,82.7
9066,2022-10-28,2,8,0.48,391.77,2,0,4,2,2,0,85.9,62.2,40.0,31.6,20.8,0.36,1387.5,57.8,12.6,362.36,78.4
9067,2023-03-30,3,10,0.36,391.77,1,0,14,2,1,2,89.3,42.7,72.1,30.6,66.8,0.52,312.1,50.4,19.7,616.25,55.0
9068,2023-10-25,7,15,0.12,391.77,1,0,10,3,4,1,80.1,37.7,61.5,30.6,2.7,0.76,1305.2,30.5,15.6,472.11,80.7
9069,2023-03-08,5,11,0.73,391.77,1,0,7,2,2,2,99.9,54.8,70.7,28.9,89.4,0.65,1397.5,69.1,17.9,545.61,75.7
9070,2021-09-27,5,6,0.82,391.77,0,0,9,2,3,3,86.6,51.4,25.8,23.2,1.3,0.77,1828.6,50.2,18.3,528.41,45.7
9071,2021-08-13,5,7,0.69,391.77,3,0,11,2,3,2,75.1,84.8,31.3,27.8,23.7,0.6,453.0,48.6,12.1,420.73,66.9
9072,2021-08-09,8,11,0.32,391.77,0,0,8,2,1,1,93.9,52.2,46.8,24.1,112.7,0.33,1096.1,23.8,11.6,483.28,41.1
9073,2021-02-13,8,9,0.75,391.77,1,0,5,3,4,0,78.1,50.1,39.9,27.1,31.5,0.39,1803.6,53.4,10.2,373.7,86.3
9074,2021-09-16,4,10,0.59,391.77,1,0,6,1,5,0,61.0,57.6,66.4,26.6,99.6,0.5,1747.2,19.6,11.2,373.16,63.0
9075,2021-11-15,11,8,0.65,391.77,4,0,7,2,11,0,75.9,62.4,29.8,27.2,0.2,0.17,599.5,63.7,11.9,526.94,80.5
9076,2022-12-06,3,12,0.15,391.77,0,0,10,2,2,2,76.1,70.6,27.0,29.6,101.0,0.54,1360.5,13.2,15.7,373.15,56.5
9077,2023-10-22,7,13,0.57,391.77,2,0,10,2,4,2,54.4,62.9,74.8,30.5,50.2,0.47,85.5,40.1,14.5,317.36,46.3
9078,2021-01-28,7,6,0.55,391.77,0,0,10,3,5,1,86.3,45.7,32.6,27.0,0.3,0.69,1905.5,52.9,16.3,367.46,87.8
9079,2022-04-30,5,11,0.63,391.77,2,0,8,3,3,2,64.4,83.4,69.5,30.6,15.9,0.32,1203.2,41.9,12.6,504.93,75.5
9080,2021-04-17,3,11,0.72,391.77,1,0,13,1,2,1,51.7,58.4,62.0,31.6,2.5,0.24,1435.7,35.0,12.5,647.16,82.2
9081,2022-12-02,9,15,0.42,391.77,1,0,2,1,3,2,50.3,51.6,75.9,25.6,35.4,0.37,784.2,42.8,15.3,573.07,82.4
9082,2023-05-30,6,10,0.22,391.77,1,0,10,3,2,1,68.2,44.9,20.7,25.2,11.6,0.59,531.6,44.7,13.9,509.32,53.3
9083,2021-01-17,5,8,0.84,391.77,0,0,10,0,4,2,74.3,32.4,65.1,28.9,93.8,0.72,817.1,69.3,14.0,745.91,53.9
9084,2023-06-09,5,14,0.72,391.77,0,0,10,0,8,1,81.5,84.4,52.3,27.6,93.7,0.78,855.5,46.0,16.1,574.89,79.1
9085,2023-09-11,8,8,0.53,391.77,2,0,8,1,5,2,91.6,53.7,45.5,27.6,129.6,0.22,91.3,43.6,13.1,501.28,48.1
9086,2022-08-16,3,15,0.38,391.77,0,0,3,1,2,1,73.8,40.3,34.4,26.7,0.9,0.64,879.1,46.4,12.9,748.22,77.4
9087,2022-08-01,6,14,0.89,391.77,0,0,4,2,2,2,69.3,41.5,61.8,29.8,89.8,0.14,132.2,61.0,18.6,331.79,54.6
9088,2023-09-23,5,8,0.17,391.77,0,0,5,0,2,0,91.1,57.7,50.9,27.5,8.0,0.5,1800.2,35.1,11.4,364.49,64.9
9089,2021-06-19,5,10,0.85,391.77,2,0,2,0,3,0,96.4,80.0,37.0,27.3,102.1,0.43,42.4,19.9,17.0,563.88,40.5
9090,2023-05-29,6,14,0.42,391.77,0,0,4,3,1,2,96.8,81.2,67.6,27.0,20.9,0.63,664.2,25.7,13.8,411.52,47.7
9091,2022-05-23,7,10,0.18,391.77,2,0,10,2,3,3,51.9,65.3,56.6,25.8,10.7,0.76,1328.8,29.4,14.3,640.26,69.9
9092,2021-11-09,5,16,0.4,391.77,0,0,10,2,6,0,91.1,61.2,71.1,27.9,23.0,0.35,1384.3,66.8,14.7,321.63,81.3
9093,2023-11-14,4,9,0.7,391.77,2,0,13,2,2,0,52.3,85.6,39.7,28.1,35.9,0.66,965.0,53.3,15.8,549.59,59.2
9094,2022-01-18,4,12,0.44,391.77,1,0,12,4,5,0,68.1,50.4,24.4,23.8,63.9,0.27,1616.0,13.2,14.0,490.78,76.8
9095,2022-05-26,5,12,0.49,391.77,0,0,6,1,2,0,95.6,32.8,52.5,21.7,85.3,0.31,1034.7,33.0,19.2,546.24,82.4
9096,2022-07-30,0,7,0.76,391.77,1,0,9,1,0,1,52.4,40.2,39.9,26.1,48.2,0.65,1157.2,48.8,11.5,677.65,89.0
9097,2021-08-24,7,15,0.59,391.77,2,0,4,6,5,0,54.4,61.7,41.6,26.1,81.6,0.28,1437.5,66.2,14.5,385.13,45.6
9098,2022-06-24,5,10,0.63,391.77,1,0,7,2,1,0,79.9,37.3,48.4,28.6,24.8,0.65,52.3,25.2,17.4,448.36,68.6
9099,2022-05-22,3,13,0.22,391.77,1,0,9,4,3,0,99.1,51.2,67.3,22.5,70.2,0.44,1793.5,62.9,14.9,327.09,67.6
9100,2023-05-29,0,11,0.3,391.77,1,0,7,0,3,1,58.0,68.5,41.6,30.1,36.4,0.39,1261.9,34.5,10.0,600.82,44.5
9101,2022-02-11,12,10,0.43,391.77,1,0,13,1,2,3,58.8,45.4,67.0,25.3,11.5,0.35,964.9,23.7,16.7,419.93,44.8
9102,2023-08-29,6,8,0.19,391.77,1,0,7,5,1,1,91.7,72.0,36.4,23.6,16.1,0.25,1165.3,20.4,17.0,582.04,56.3
9103,2021-07-31,1,11,0.32,391.77,3,0,8,0,1,0,85.9,76.3,67.3,25.6,17.9,0.56,1762.4,56.4,10.6,612.51,73.7
9104,2023-10-26,5,8,0.77,391.77,0,0,7,4,4,2,98.5,45.4,54.7,28.2,34.1,0.65,1059.6,42.7,14.2,665.31,70.2
9105,2022-01-07,3,7,0.12,391.77,0,0,7,1,3,0,90.8,89.5,40.2,26.4,9.9,0.32,1993.8,36.4,16.2,654.3,60.0
9106,2022-01-22,4,7,0.14,391.77,0,0,7,1,2,0,82.8,47.7,39.5,27.6,5.9,0.23,1589.2,56.6,10.9,436.11,50.1
9107,2021-11-01,5,7,0.65,391.77,2,0,9,0,1,1,62.9,76.0,69.8,24.7,0.7,0.11,833.7,41.6,17.8,546.85,63.7
9108,2022-04-15,4,10,0.41,391.77,0,0,6,2,3,0,92.7,85.6,58.1,25.4,0.6,0.4,773.0,13.3,14.8,516.91,55.6
9109,2021-09-04,4,12,0.72,391.77,1,0,6,3,2,1,86.9,69.7,52.3,29.1,71.8,0.39,693.3,22.8,19.3,627.08,75.7
9110,2021-09-28,7,5,0.85,391.77,1,0,3,0,1,0,61.7,83.3,24.8,28.7,4.1,0.18,721.9,63.9,17.0,674.74,46.8
9111,2023-04-02,6,7,0.31,391.77,1,0,6,2,1,2,91.9,41.9,21.0,30.2,21.3,0.61,1878.4,14.7,11.3,542.7,74.1
9112,2021-03-20,7,15,0.13,391.77,3,0,6,1,4,2,91.0,57.7,35.1,31.3,73.4,0.14,1429.7,61.9,13.4,557.0,42.9
9113,2022-07-15,5,4,0.46,391.77,2,0,10,0,6,1,61.0,35.4,30.6,25.8,32.7,0.73,1943.6,22.2,10.4,441.75,57.6
9114,2022-01-29,4,12,0.87,391.77,1,0,7,3,2,0,54.3,46.9,47.8,28.5,178.4,0.71,21.7,40.0,14.6,471.29,46.9
9115,2021-10-27,5,6,0.54,391.77,2,0,7,4,3,1,86.4,84.8,70.9,20.8,15.6,0.39,750.8,60.3,14.1,443.26,50.9
9116,2023-05-24,3,19,0.4,391.77,1,0,7,3,5,0,84.4,40.5,56.6,28.6,47.4,0.73,1687.0,48.5,15.2,576.36,43.6
9117,2021-02-06,7,9,0.54,391.77,0,0,8,2,4,4,53.2,73.5,45.6,26.2,236.7,0.53,139.1,16.0,11.2,629.95,49.3
9118,2022-02-13,6,15,0.23,391.77,0,0,6,1,3,1,54.4,82.0,33.3,29.4,7.7,0.29,1466.4,58.7,14.6,482.71,54.4
9119,2021-07-06,3,12,0.7,391.77,1,0,5,1,3,1,52.6,83.7,57.7,21.4,68.6,0.28,921.5,26.2,10.1,585.37,48.7
9120,2021-04-15,5,11,0.64,391.77,1,0,12,5,3,2,53.0,44.9,59.5,23.6,96.7,0.29,551.4,37.0,11.6,243.21,76.6
9121,2023-02-18,7,9,0.68,391.77,0,0,12,3,3,1,74.1,33.3,49.7,29.8,27.5,0.48,735.6,18.4,19.5,450.95,82.4
9122,2023-04-15,5,8,0.34,391.77,1,0,4,1,7,1,69.1,64.1,48.4,31.4,17.3,0.6,23.0,67.4,14.5,436.78,61.2
9123,2023-12-12,7,9,0.75,391.77,3,0,6,1,3,0,89.8,54.5,48.0,27.0,7.5,0.34,490.4,37.9,19.4,697.62,56.0
9124,2022-09-20,5,9,0.81,391.77,3,0,9,3,2,0,71.3,53.8,79.9,30.0,29.0,0.75,1961.5,10.6,14.9,584.3,66.9
9125,2022-04-19,4,14,0.86,391.77,1,0,5,1,3,0,63.3,33.4,68.9,21.1,111.1,0.47,1004.2,36.7,12.1,496.0,49.1
9126,2022-03-31,2,9,0.61,391.77,0,0,12,1,5,0,89.0,54.2,25.0,32.2,2.3,0.38,1995.2,14.5,11.3,506.88,54.0
9127,2022-11-20,4,13,0.38,391.77,0,0,8,3,1,3,52.1,61.7,74.0,29.4,82.6,0.75,1503.2,59.0,11.2,592.15,71.4
9128,2023-05-23,6,13,0.41,391.77,0,0,10,3,2,0,60.8,79.7,75.3,25.4,11.5,0.45,1285.6,32.7,17.5,310.87,62.5
9129,2023-09-09,5,10,0.55,391.77,1,0,11,1,4,0,61.3,42.7,31.0,25.6,52.7,0.77,1900.8,27.7,10.6,312.23,46.4
9130,2021-05-06,6,11,0.56,391.77,0,0,10,2,2,0,86.5,66.5,38.9,32.2,124.0,0.38,1670.6,54.6,10.7,377.16,70.9
9131,2023-11-11,5,10,0.73,391.77,0,0,12,2,4,2,80.4,85.7,45.5,25.1,39.2,0.67,1045.2,19.0,12.7,416.31,57.7
9132,2023-05-25,4,5,0.17,391.77,1,0,7,1,3,1,82.2,52.8,33.9,26.6,91.2,0.79,1613.2,13.2,10.7,697.87,81.0
9133,2021-04-16,2,11,0.55,391.77,2,0,4,3,1,1,58.6,62.6,71.5,28.1,14.4,0.64,4.8,56.0,15.8,635.15,72.2
9134,2022-09-16,4,14,0.38,391.77,0,0,12,1,5,1,57.1,38.4,45.1,22.6,0.7,0.69,1276.1,48.9,13.4,307.02,88.8
9135,2021-08-14,5,9,0.77,391.77,1,0,6,4,2,2,96.1,44.5,21.2,28.8,36.7,0.22,478.1,11.4,14.8,685.66,61.6
9136,2022-07-06,7,11,0.38,391.77,2,0,5,4,3,1,96.1,46.4,26.5,25.3,87.9,0.45,235.3,27.0,11.1,539.57,41.4
9137,2023-01-15,5,9,0.47,391.77,2,0,13,2,5,0,66.6,39.0,54.5,27.8,7.5,0.38,185.9,43.3,13.4,740.0,46.8
9138,2022-07-29,4,7,0.28,391.77,2,0,7,2,4,0,87.5,35.0,53.7,26.8,43.3,0.15,323.1,47.6,12.5,634.63,53.8
9139,2022-12-20,6,12,0.34,391.77,2,0,6,0,5,2,50.5,32.1,51.9,28.2,12.2,0.11,1871.5,55.1,12.4,568.62,81.7
9140,2023-05-07,6,11,0.54,391.77,1,0,10,2,4,3,74.8,46.4,43.1,26.9,15.9,0.41,1379.4,43.2,18.5,526.98,64.2
9141,2022-05-21,3,13,0.44,391.77,3,0,11,1,4,0,57.4,50.2,25.3,21.4,47.8,0.59,813.1,49.0,16.3,625.62,42.0
9142,2022-10-18,4,9,0.26,391.77,0,0,3,1,2,0,66.1,81.8,45.9,27.8,191.6,0.13,545.8,43.8,16.6,445.82,81.7
9143,2021-04-08,6,11,0.48,391.77,2,0,8,4,1,2,91.1,35.7,60.8,29.6,92.0,0.54,1913.0,39.2,15.0,528.09,62.3
9144,2022-01-08,3,11,0.23,391.77,1,0,8,2,2,2,83.2,53.1,67.7,35.3,51.1,0.52,921.1,62.7,16.9,643.84,88.2
9145,2021-03-25,6,12,0.81,391.77,1,0,7,4,4,0,93.0,42.4,55.5,29.7,65.9,0.69,1994.4,57.7,15.9,635.88,58.8
9146,2021-01-02,4,19,0.84,391.77,1,0,9,0,5,2,50.6,69.9,31.8,22.5,13.2,0.12,749.9,66.1,10.3,433.42,69.0
9147,2021-04-17,5,5,0.28,391.77,0,0,8,2,3,1,51.7,54.1,23.7,29.4,130.5,0.14,886.2,31.8,11.0,461.23,56.4
9148,2022-10-21,6,11,0.14,391.77,1,0,9,1,2,1,57.2,31.6,68.4,23.4,40.8,0.53,1288.1,17.8,12.7,501.69,43.2
9149,2022-03-11,1,9,0.84,391.77,0,0,9,2,3,2,72.7,64.7,66.5,29.4,7.2,0.52,711.7,55.9,17.5,540.19,75.1
9150,2022-08-08,5,10,0.35,391.77,0,0,7,1,6,1,53.1,36.0,29.2,26.5,120.9,0.67,1024.5,13.1,12.9,591.62,44.2
9151,2023-08-25,6,13,0.25,391.77,0,0,7,2,4,1,55.3,87.5,76.3,26.9,21.8,0.59,499.7,20.1,17.7,352.95,67.5
9152,2022-07-28,7,10,0.84,391.77,1,0,10,1,1,0,58.4,30.3,60.6,26.3,19.7,0.78,730.1,58.2,14.0,517.46,57.5
9153,2021-07-26,3,10,0.81,391.77,0,0,9,2,3,2,96.2,75.5,45.7,25.4,14.0,0.48,1353.0,63.0,15.1,325.42,59.0
9154,2023-06-02,5,9,0.14,391.77,1,0,8,2,3,0,90.7,82.8,67.5,26.2,71.3,0.5,260.2,20.2,14.0,627.63,87.8
9155,2022-01-14,2,11,0.27,391.77,2,0,7,1,4,0,96.2,78.0,59.0,23.8,237.5,0.47,1094.8,64.0,15.4,577.0,46.5
9156,2022-06-01,2,8,0.75,391.77,0,0,7,1,2,1,91.5,59.2,75.6,29.3,12.7,0.66,1848.6,53.5,15.7,408.32,70.4
9157,2023-10-04,7,14,0.31,391.77,1,0,8,2,2,3,52.6,49.7,66.3,26.6,120.9,0.34,1188.8,39.7,11.0,596.46,70.1
9158,2023-01-15,0,9,0.63,391.77,2,0,7,1,2,1,59.7,80.7,38.0,21.2,12.7,0.28,507.4,36.7,18.6,607.25,46.2
9159,2022-11-16,3,7,0.13,391.77,0,0,8,3,5,1,83.0,35.7,33.7,26.1,154.7,0.67,1315.1,65.1,15.3,507.6,41.0
9160,2022-09-16,9,11,0.77,391.77,0,0,11,1,1,1,60.1,82.4,20.7,25.4,14.4,0.27,549.8,63.7,12.3,451.84,71.4
9161,2021-08-17,7,11,0.44,391.77,2,0,8,0,3,0,56.9,48.1,71.3,31.2,10.0,0.69,361.8,28.0,18.5,601.06,66.7
9162,2021-07-18,4,12,0.48,391.77,1,0,5,3,2,2,52.0,36.8,44.2,31.7,5.1,0.14,717.7,42.9,10.2,455.4,66.0
9163,2021-01-28,6,8,0.75,391.77,0,0,4,2,5,2,76.1,59.2,70.0,23.1,15.3,0.72,1000.9,42.6,13.8,548.97,76.3
9164,2021-09-24,5,13,0.46,391.77,1,0,9,3,3,0,88.9,32.2,73.2,28.2,23.0,0.56,873.1,23.4,19.6,571.03,70.2
9165,2022-11-10,5,9,0.18,391.77,0,1,8,3,4,1,81.1,63.4,44.4,26.8,16.3,0.57,1359.2,26.9,19.7,389.53,75.0
9166,2023-01-09,6,9,0.5,391.77,1,0,10,1,3,2,77.4,78.0,67.3,35.2,74.1,0.31,302.0,65.5,12.5,488.41,80.5
9167,2023-01-11,5,6,0.47,391.77,1,0,7,1,2,0,98.4,76.8,60.6,27.4,83.0,0.46,513.4,49.3,19.1,371.19,40.3
9168,2023-12-20,9,13,0.46,391.77,1,0,13,0,2,1,99.4,58.0,62.0,20.3,86.0,0.69,1807.1,11.8,18.2,370.96,89.2
9169,2023-02-01,6,10,0.25,391.77,2,0,6,1,0,1,56.7,70.8,52.6,27.3,241.3,0.43,1901.6,45.8,19.9,309.96,84.6
9170,2022-05-03,9,9,0.23,391.77,1,0,11,1,3,3,90.4,47.7,57.7,27.8,155.8,0.23,269.3,59.9,10.1,473.83,51.1
9171,2022-07-20,3,9,0.72,391.77,2,0,15,0,2,2,63.3,47.0,31.2,27.0,0.3,0.78,693.8,28.4,18.1,280.2,67.2
9172,2022-03-07,8,14,0.6,391.77,0,0,7,0,2,2,74.9,86.7,59.7,31.8,10.8,0.61,283.8,25.1,11.9,546.78,80.2
9173,2023-02-26,4,5,0.11,391.77,0,0,11,2,1,1,99.2,85.7,47.4,28.0,275.3,0.23,987.6,13.0,13.4,451.26,80.6
9174,2021-06-28,5,9,0.77,391.77,0,0,13,1,5,1,50.4,72.8,40.9,22.9,24.2,0.66,742.2,42.0,12.2,628.59,89.4
9175,2021-08-06,5,7,0.2,391.77,0,0,6,1,1,2,61.4,76.8,45.4,28.9,110.4,0.5,96.8,35.4,10.5,346.4,46.5
9176,2021-09-25,10,13,0.69,391.77,0,0,6,6,4,2,83.4,42.2,50.7,23.7,4.2,0.68,1580.3,14.3,12.7,473.29,79.9
9177,2021-09-04,2,8,0.18,391.77,1,0,10,0,4,2,94.1,39.6,76.5,23.9,2.2,0.4,374.0,39.8,13.5,390.78,77.3
9178,2021-03-26,12,11,0.88,391.77,1,0,12,2,3,1,69.2,38.5,53.8,26.3,38.0,0.25,14.3,44.7,15.9,420.69,70.2
9179,2022-01-26,4,12,0.82,391.77,1,0,11,3,0,1,89.3,63.6,63.7,23.8,4.0,0.18,322.4,60.3,12.7,400.01,62.2
9180,2022-01-31,5,15,0.25,391.77,2,0,7,2,3,0,50.2,78.2,36.8,31.9,43.8,0.62,131.2,20.0,15.9,536.08,57.7
9181,2023-07-02,8,8,0.11,391.77,1,0,8,2,1,2,77.9,88.6,42.4,21.0,13.1,0.17,921.3,35.8,15.3,458.75,82.6
9182,2021-07-22,3,8,0.15,391.77,2,0,6,1,2,0,88.6,73.2,23.2,29.2,5.7,0.48,1917.7,30.2,16.7,534.21,42.1
9183,2021-06-03,7,19,0.75,391.77,0,0,6,3,5,3,59.6,60.6,50.4,28.4,23.3,0.67,121.2,27.1,11.4,391.86,60.6
9184,2022-12-04,6,11,0.16,391.77,1,0,7,3,2,1,67.3,37.7,63.9,31.9,2.0,0.31,347.8,30.3,19.1,619.52,68.6
9185,2022-09-10,5,8,0.72,391.77,1,0,6,1,1,0,85.8,58.9,47.4,27.0,181.4,0.71,898.9,11.6,12.2,636.98,53.3
9186,2023-08-30,3,12,0.76,391.77,1,0,12,4,3,1,75.8,63.7,53.2,23.2,9.9,0.36,1026.2,22.5,18.8,412.45,58.7
9187,2022-02-18,9,9,0.35,391.77,2,0,11,0,4,2,80.5,62.2,25.8,22.3,54.3,0.24,919.1,54.7,16.8,302.94,56.3
9188,2023-12-29,2,10,0.69,391.77,3,0,3,2,1,1,96.6,76.5,21.9,28.5,77.9,0.58,501.1,42.8,13.7,504.8,43.2
9189,2021-11-11,5,10,0.76,391.77,0,0,3,0,4,1,92.3,47.9,49.9,25.6,11.7,0.64,1325.6,43.6,19.4,455.18,52.2
9190,2021-03-31,8,13,0.72,391.77,0,0,7,4,1,1,94.1,83.0,26.5,26.0,14.4,0.38,1005.4,19.2,18.1,501.67,42.2
9191,2021-09-19,11,12,0.25,391.77,1,0,12,2,1,0,74.5,55.0,69.2,29.2,16.1,0.56,71.7,54.8,15.9,555.75,79.1
9192,2022-01-28,4,12,0.46,391.77,0,0,8,2,3,2,74.7,60.9,36.7,31.5,0.4,0.17,110.2,35.0,19.0,520.55,51.6
9193,2023-05-07,5,12,0.15,391.77,0,0,6,1,3,2,82.6,55.3,49.9,28.2,29.8,0.36,1785.8,40.5,13.4,437.61,55.9
9194,2022-06-02,5,10,0.52,391.77,1,0,6,3,1,0,68.3,46.4,79.4,27.9,134.0,0.41,1581.7,37.9,17.2,656.56,67.8
9195,2022-12-13,4,10,0.45,391.77,1,0,4,5,4,1,51.1,35.1,46.7,29.3,10.1,0.44,1251.8,21.0,15.0,282.84,71.1
9196,2023-01-20,2,9,0.82,391.77,1,0,7,0,1,0,67.9,47.5,48.5,23.7,302.6,0.68,1525.9,63.5,19.3,731.67,52.1
9197,2023-07-08,5,7,0.11,391.77,1,0,6,1,9,1,87.3,33.7,69.4,23.8,26.1,0.52,1909.9,23.4,13.8,646.24,83.3
9198,2021-08-29,8,10,0.52,391.77,3,0,6,1,3,0,98.7,82.0,35.6,29.8,117.0,0.23,932.9,59.9,14.6,357.92,78.0
9199,2023-06-13,5,9,0.69,391.77,2,0,7,3,3,1,84.1,85.8,27.5,24.6,6.5,0.5,109.6,45.2,19.1,641.55,67.6
